Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS
crewsdy01,Dylan Crews,22.0,WSN,NL,31.0,132.0,119.0,12.0,26.0,5.0,1.0,3.0,8.0,12.0,3.0,11.0,26.0,42.0,4.0,1.0,0.0,1.0,0.0,0.218,0.288,0.353,0.641
croneja01,Jake Cronenworth*,30.0,SDP,NL,155.0,656.0,577.0,72.0,139.0,29.0,3.0,17.0,83.0,5.0,2.0,61.0,118.0,225.0,19.0,11.0,1.0,3.0,0.0,0.241,0.324,0.39,0.714
crowape01,Pete Crow-Armstrong*,22.0,CHC,NL,123.0,410.0,372.0,46.0,88.0,13.0,6.0,10.0,47.0,27.0,3.0,21.0,98.0,143.0,4.0,6.0,8.0,3.0,2.0,0.237,0.286,0.384,0.67
cruzon01,Oneil Cruz*,25.0,PIT,NL,146.0,599.0,541.0,72.0,140.0,34.0,3.0,21.0,76.0,22.0,1.0,51.0,181.0,243.0,8.0,3.0,0.0,4.0,5.0,0.259,0.324,0.449,0.773
dahlda01,David Dahl*,30.0,PHI,NL,19.0,62.0,58.0,6.0,12.0,2.0,0.0,3.0,8.0,0.0,0.0,3.0,21.0,23.0,0.0,0.0,0.0,1.0,0.0,0.207,0.242,0.397,0.638
dalbebo01,Bobby Dalbec,29.0,BOS,AL,37.0,93.0,83.0,6.0,11.0,2.0,0.0,1.0,8.0,3.0,0.0,8.0,43.0,16.0,1.0,1.0,1.0,0.0,0.0,0.133,0.217,0.193,0.41
darnatr01,Travis d'Arnaud,35.0,ATL,NL,99.0,341.0,307.0,40.0,73.0,16.0,0.0,15.0,48.0,1.0,0.0,24.0,89.0,134.0,8.0,6.0,0.0,4.0,0.0,0.238,0.302,0.436,0.739
davishe01,Henry Davis,24.0,PIT,NL,37.0,122.0,104.0,9.0,15.0,4.0,0.0,1.0,5.0,0.0,0.0,13.0,45.0,22.0,1.0,1.0,1.0,2.0,0.0,0.144,0.242,0.212,0.453
davisjd01,J.D. Davis,31.0,OAK,AL,46.0,157.0,142.0,13.0,31.0,5.0,0.0,4.0,6.0,0.0,0.0,12.0,39.0,48.0,5.0,3.0,0.0,0.0,0.0,0.218,0.293,0.338,0.631
dejonpa01,Paul DeJong,30.0,CHW/KCR,AL,139.0,482.0,445.0,54.0,101.0,17.0,0.0,24.0,56.0,2.0,2.0,23.0,156.0,190.0,9.0,9.0,0.0,5.0,0.0,0.227,0.276,0.427,0.703
delacbr01,Bryan De La Cruz,27.0,MIA/PIT,NL,149.0,622.0,584.0,61.0,136.0,25.0,0.0,21.0,68.0,5.0,2.0,29.0,170.0,224.0,10.0,3.0,0.0,5.0,1.0,0.233,0.271,0.384,0.654
delacel01,Elly De La Cruz#,22.0,CIN,NL,160.0,696.0,618.0,105.0,160.0,36.0,10.0,25.0,76.0,67.0,16.0,69.0,218.0,291.0,12.0,6.0,2.0,1.0,2.0,0.259,0.339,0.471,0.809
delcaad01,Adrian Del Castillo*,24.0,ARI,NL,25.0,87.0,80.0,12.0,25.0,5.0,0.0,4.0,19.0,1.0,1.0,7.0,28.0,42.0,1.0,0.0,0.0,0.0,0.0,0.313,0.368,0.525,0.893
deloaza01,Zach DeLoach*,25.0,CHW,AL,22.0,75.0,67.0,10.0,14.0,5.0,0.0,1.0,5.0,0.0,1.0,8.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.209,0.293,0.328,0.622
deloslu03,Luis De Los Santos,26.0,TOR,AL,13.0,31.0,29.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.172,0.226,0.241,0.467
delucjo01,Jonny DeLuca,25.0,TBR,AL,107.0,362.0,332.0,29.0,72.0,12.0,4.0,6.0,31.0,16.0,6.0,24.0,77.0,110.0,1.0,4.0,2.0,0.0,1.0,0.217,0.278,0.331,0.609
deverra01,Rafael Devers*,27.0,BOS,AL,138.0,601.0,525.0,87.0,143.0,34.0,5.0,28.0,83.0,3.0,0.0,67.0,147.0,271.0,13.0,3.0,0.0,6.0,14.0,0.272,0.354,0.516,0.871
dezenza01,Zach Dezenzo,24.0,HOU,AL,19.0,65.0,62.0,5.0,15.0,2.0,0.0,2.0,8.0,0.0,0.0,3.0,22.0,23.0,3.0,0.0,0.0,0.0,0.0,0.242,0.277,0.371,0.648
diazal02,Aledmys Díaz,33.0,OAK,AL,14.0,34.0,33.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.091,0.118,0.091,0.209
diazel01,Elias Díaz,33.0,COL,NL,96.0,351.0,325.0,27.0,86.0,20.0,0.0,6.0,39.0,0.0,0.0,20.0,69.0,124.0,15.0,4.0,0.0,2.0,2.0,0.265,0.313,0.382,0.695
diazya01,Yandy Díaz,32.0,TBR,AL,145.0,621.0,563.0,55.0,158.0,31.0,1.0,14.0,65.0,0.0,0.0,50.0,95.0,233.0,12.0,4.0,0.0,4.0,0.0,0.281,0.341,0.414,0.755
diazya02,Yainer Diaz,25.0,HOU,AL,148.0,619.0,585.0,70.0,175.0,29.0,3.0,16.0,84.0,2.0,0.0,24.0,107.0,258.0,22.0,2.0,0.0,8.0,1.0,0.299,0.325,0.441,0.766
dingldi01,Dillon Dingler,25.0,DET,AL,27.0,87.0,84.0,2.0,14.0,5.0,2.0,1.0,11.0,0.0,0.0,3.0,30.0,26.0,2.0,0.0,0.0,0.0,0.0,0.167,0.195,0.31,0.505
dominja01,Jasson Domínguez#,21.0,NYY,AL,18.0,67.0,56.0,8.0,10.0,1.0,0.0,2.0,4.0,5.0,0.0,11.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.179,0.313,0.304,0.617
donovbr01,Brendan Donovan*,27.0,STL,NL,153.0,652.0,587.0,65.0,163.0,34.0,3.0,14.0,73.0,5.0,5.0,47.0,81.0,245.0,4.0,13.0,0.0,5.0,0.0,0.278,0.342,0.417,0.759
doylebr02,Brenton Doyle,26.0,COL,NL,149.0,603.0,542.0,82.0,141.0,24.0,4.0,23.0,72.0,30.0,5.0,46.0,153.0,242.0,13.0,3.0,4.0,8.0,1.0,0.26,0.317,0.446,0.764
drisclo01,Logan Driscoll*,26.0,TBR,AL,15.0,37.0,35.0,2.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.171,0.189,0.257,0.446
drurybr01,Brandon Drury,31.0,LAA,AL,97.0,360.0,325.0,28.0,55.0,7.0,0.0,4.0,15.0,1.0,0.0,27.0,81.0,74.0,13.0,5.0,0.0,3.0,0.0,0.169,0.242,0.228,0.469
dubonma01,Mauricio Dubón,29.0,HOU,AL,137.0,428.0,402.0,45.0,108.0,25.0,0.0,4.0,47.0,3.0,2.0,16.0,55.0,145.0,6.0,2.0,3.0,5.0,0.0,0.269,0.296,0.361,0.657
dunnol01,Oliver Dunn*,26.0,MIL,NL,41.0,104.0,95.0,11.0,21.0,2.0,2.0,1.0,7.0,3.0,0.0,6.0,40.0,30.0,1.0,2.0,1.0,0.0,0.0,0.221,0.282,0.316,0.597
duranez01,Ezequiel Durán,25.0,TEX,AL,92.0,285.0,268.0,26.0,66.0,11.0,0.0,3.0,20.0,1.0,2.0,14.0,63.0,86.0,6.0,2.0,0.0,1.0,0.0,0.246,0.288,0.321,0.609
duranja01,Jarren Duran*,27.0,BOS,AL,160.0,735.0,671.0,111.0,191.0,48.0,14.0,21.0,75.0,34.0,7.0,54.0,160.0,330.0,6.0,6.0,1.0,3.0,1.0,0.285,0.342,0.492,0.834
duvalad01,Adam Duvall,35.0,ATL,NL,104.0,330.0,303.0,29.0,55.0,10.0,0.0,11.0,30.0,0.0,0.0,21.0,99.0,98.0,6.0,5.0,0.0,1.0,0.0,0.182,0.245,0.323,0.569
edmanto01,Tommy Edman#,29.0,LAD,NL,37.0,153.0,139.0,20.0,33.0,5.0,1.0,6.0,20.0,6.0,0.0,11.0,30.0,58.0,2.0,1.0,0.0,2.0,0.0,0.237,0.294,0.417,0.711
edwarxa01,Xavier Edwards#,24.0,MIA,NL,70.0,303.0,265.0,39.0,87.0,12.0,5.0,1.0,26.0,31.0,4.0,33.0,52.0,112.0,0.0,0.0,1.0,4.0,1.0,0.328,0.397,0.423,0.82
encarch01,Christian Encarnacion-Strand,24.0,CIN,NL,29.0,123.0,116.0,13.0,22.0,6.0,0.0,2.0,16.0,0.0,0.0,4.0,35.0,34.0,4.0,1.0,0.0,2.0,0.0,0.19,0.22,0.293,0.513
encarje01,Jerar Encarnación,26.0,SFG,NL,35.0,119.0,113.0,13.0,28.0,5.0,0.0,5.0,19.0,1.0,0.0,5.0,34.0,48.0,0.0,0.0,0.0,1.0,0.0,0.248,0.277,0.425,0.702
espinsa01,Santiago Espinal,29.0,CIN,NL,118.0,391.0,357.0,32.0,88.0,12.0,0.0,9.0,45.0,11.0,1.0,24.0,54.0,127.0,7.0,2.0,4.0,4.0,1.0,0.246,0.295,0.356,0.65
estrath01,Thairo Estrada,28.0,SFG,NL,96.0,381.0,364.0,43.0,79.0,15.0,2.0,9.0,47.0,2.0,2.0,10.0,76.0,125.0,8.0,5.0,0.0,2.0,0.0,0.217,0.247,0.343,0.59
faircst01,Stuart Fairchild,28.0,CIN,NL,94.0,233.0,209.0,33.0,45.0,8.0,0.0,8.0,30.0,13.0,1.0,17.0,60.0,77.0,1.0,4.0,2.0,1.0,0.0,0.215,0.286,0.368,0.654
farmeky01,Kyle Farmer,33.0,MIN,AL,107.0,242.0,215.0,26.0,46.0,13.0,1.0,5.0,25.0,3.0,5.0,19.0,49.0,76.0,6.0,6.0,0.0,2.0,1.0,0.214,0.293,0.353,0.647
fermifr01,Freddy Fermin,29.0,KCR,AL,111.0,368.0,339.0,40.0,92.0,14.0,0.0,6.0,36.0,2.0,0.0,23.0,66.0,124.0,10.0,2.0,1.0,3.0,1.0,0.271,0.319,0.366,0.685
fermijo01,José Fermín,25.0,STL,NL,45.0,79.0,71.0,7.0,11.0,1.0,1.0,0.0,4.0,2.0,1.0,7.0,11.0,14.0,3.0,1.0,0.0,0.0,0.0,0.155,0.241,0.197,0.438
fitzgty01,Tyler Fitzgerald,26.0,SFG,NL,96.0,341.0,314.0,53.0,88.0,19.0,2.0,15.0,34.0,17.0,4.0,22.0,108.0,156.0,2.0,4.0,0.0,1.0,0.0,0.28,0.334,0.497,0.831
fletcdo01,Dominic Fletcher*,26.0,CHW,AL,72.0,241.0,223.0,14.0,46.0,8.0,0.0,1.0,17.0,0.0,0.0,11.0,58.0,57.0,5.0,3.0,2.0,1.0,1.0,0.206,0.252,0.256,0.508
florewi01,Wilmer Flores,32.0,SFG,NL,71.0,242.0,214.0,19.0,44.0,12.0,0.0,4.0,26.0,0.0,0.0,20.0,33.0,68.0,5.0,3.0,0.0,5.0,1.0,0.206,0.277,0.318,0.595
flories01,Estevan Florial*,26.0,CLE,AL,36.0,111.0,98.0,11.0,17.0,6.0,2.0,3.0,11.0,2.0,1.0,11.0,41.0,36.0,2.0,1.0,1.0,0.0,0.0,0.173,0.264,0.367,0.631
fordmi01,Mike Ford*,31.0,CIN,NL,17.0,62.0,60.0,2.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.15,0.177,0.233,0.411
forteni01,Nick Fortes,27.0,MIA,NL,110.0,335.0,308.0,28.0,70.0,16.0,0.0,4.0,29.0,0.0,1.0,11.0,41.0,98.0,6.0,4.0,7.0,5.0,0.0,0.227,0.259,0.318,0.577
foscuju01,Justin Foscue,25.0,TEX,AL,15.0,44.0,42.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.048,0.091,0.071,0.162
fraleja01,Jake Fraley*,29.0,CIN,NL,116.0,382.0,350.0,44.0,97.0,19.0,2.0,5.0,26.0,20.0,5.0,26.0,70.0,135.0,6.0,3.0,0.0,3.0,0.0,0.277,0.33,0.386,0.716
francty01,Ty France,29.0,CIN/SEA,2LG,140.0,535.0,479.0,46.0,112.0,24.0,0.0,13.0,51.0,1.0,1.0,38.0,114.0,175.0,16.0,13.0,0.0,5.0,0.0,0.234,0.305,0.365,0.67
fraziad01,Adam Frazier*,32.0,KCR,AL,104.0,294.0,262.0,35.0,53.0,10.0,1.0,4.0,22.0,3.0,0.0,22.0,59.0,77.0,0.0,7.0,3.0,0.0,0.0,0.202,0.282,0.294,0.576
freemfr01,Freddie Freeman*,34.0,LAD,NL,147.0,638.0,542.0,81.0,153.0,35.0,2.0,22.0,89.0,9.0,2.0,78.0,100.0,258.0,13.0,10.0,0.0,8.0,9.0,0.282,0.378,0.476,0.854
freemty01,Tyler Freeman,25.0,CLE,AL,118.0,383.0,330.0,48.0,69.0,14.0,1.0,7.0,32.0,11.0,6.0,28.0,53.0,106.0,15.0,19.0,3.0,3.0,1.0,0.209,0.305,0.321,0.626
frelisa01,Sal Frelick*,24.0,MIL,NL,145.0,524.0,475.0,66.0,123.0,22.0,4.0,2.0,32.0,18.0,3.0,39.0,78.0,159.0,8.0,4.0,2.0,1.0,0.0,0.259,0.32,0.335,0.655
friedtj01,TJ Friedl*,28.0,CIN,NL,85.0,341.0,297.0,35.0,67.0,5.0,1.0,13.0,55.0,9.0,1.0,26.0,52.0,113.0,1.0,12.0,2.0,4.0,0.0,0.226,0.31,0.38,0.69
fryda01,David Fry,28.0,CLE,AL,122.0,392.0,335.0,44.0,88.0,18.0,1.0,14.0,51.0,4.0,1.0,42.0,84.0,150.0,13.0,9.0,0.0,4.0,4.0,0.263,0.356,0.448,0.804
gallojo01,Joey Gallo*,30.0,WSN,NL,76.0,260.0,223.0,24.0,36.0,9.0,0.0,10.0,27.0,3.0,1.0,32.0,102.0,75.0,1.0,4.0,0.0,1.0,0.0,0.161,0.277,0.336,0.613
gamelbe01,Ben Gamel*,32.0,HOU/NYM,2LG,38.0,99.0,81.0,22.0,20.0,4.0,0.0,1.0,4.0,1.0,0.0,18.0,24.0,27.0,0.0,0.0,0.0,0.0,1.0,0.247,0.384,0.333,0.717
garciad02,Adolis García,31.0,TEX,AL,154.0,637.0,580.0,68.0,130.0,27.0,0.0,25.0,85.0,11.0,5.0,45.0,177.0,232.0,12.0,6.0,0.0,6.0,2.0,0.224,0.284,0.4,0.684
garciav01,Avisaíl García,33.0,MIA,NL,18.0,51.0,50.0,4.0,12.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,13.0,19.0,4.0,0.0,0.0,0.0,0.0,0.24,0.255,0.38,0.635
garcilu04,Luis García Jr.*,24.0,WSN,NL,140.0,528.0,500.0,58.0,141.0,25.0,1.0,18.0,70.0,22.0,5.0,27.0,86.0,222.0,12.0,0.0,0.0,1.0,2.0,0.282,0.318,0.444,0.762
garcima01,Maikel Garcia,24.0,KCR,AL,157.0,626.0,575.0,84.0,133.0,27.0,5.0,7.0,58.0,37.0,2.0,42.0,103.0,191.0,7.0,0.0,4.0,5.0,0.0,0.231,0.281,0.332,0.614
garvemi01,Mitch Garver,33.0,SEA,AL,114.0,430.0,367.0,37.0,63.0,17.0,0.0,15.0,51.0,0.0,0.0,53.0,133.0,125.0,9.0,7.0,0.0,3.0,0.0,0.172,0.286,0.341,0.627
gelofza01,Zack Gelof,24.0,OAK,AL,138.0,547.0,497.0,60.0,105.0,20.0,2.0,17.0,49.0,25.0,3.0,38.0,188.0,180.0,7.0,4.0,3.0,5.0,0.0,0.211,0.27,0.362,0.632
gimenan01,Andrés Giménez*,25.0,CLE,AL,152.0,633.0,583.0,64.0,147.0,22.0,1.0,9.0,63.0,30.0,5.0,26.0,97.0,198.0,11.0,15.0,3.0,6.0,1.0,0.252,0.298,0.34,0.638
goldspa01,Paul Goldschmidt,36.0,STL,NL,154.0,654.0,599.0,70.0,147.0,33.0,1.0,22.0,65.0,11.0,0.0,47.0,173.0,248.0,20.0,2.0,0.0,2.0,2.0,0.245,0.302,0.414,0.716
gomesya01,Yan Gomes,36.0,CHC,NL,34.0,96.0,91.0,7.0,14.0,2.0,0.0,2.0,7.0,0.0,0.0,2.0,36.0,22.0,2.0,1.0,1.0,1.0,0.0,0.154,0.179,0.242,0.421
gonzani01,Nick Gonzales,25.0,PIT,NL,94.0,387.0,359.0,42.0,97.0,19.0,3.0,7.0,49.0,5.0,3.0,18.0,74.0,143.0,8.0,5.0,1.0,4.0,1.0,0.27,0.311,0.398,0.709
gonzaro01,Romy González,27.0,BOS,AL,89.0,216.0,199.0,25.0,53.0,10.0,1.0,6.0,29.0,11.0,3.0,12.0,58.0,83.0,5.0,1.0,0.0,4.0,0.0,0.266,0.306,0.417,0.723
goodmhu01,Hunter Goodman,24.0,COL,NL,70.0,224.0,211.0,24.0,40.0,9.0,0.0,13.0,36.0,1.0,1.0,8.0,64.0,88.0,5.0,3.0,0.0,2.0,0.0,0.19,0.228,0.417,0.645
goodrni01,Niko Goodrum#,32.0,2TM,AL,13.0,33.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.103,0.188,0.103,0.291
gordoni01,Nick Gordon*,28.0,MIA,NL,95.0,275.0,260.0,29.0,59.0,11.0,1.0,8.0,32.0,5.0,5.0,11.0,67.0,96.0,5.0,1.0,0.0,3.0,0.0,0.227,0.258,0.369,0.627
gormano01,Nolan Gorman*,24.0,STL,NL,107.0,402.0,365.0,42.0,74.0,15.0,0.0,19.0,50.0,6.0,1.0,34.0,151.0,146.0,2.0,1.0,0.0,2.0,1.0,0.203,0.271,0.4,0.671
gourryu01,Yuli Gurriel,40.0,KCR,AL,18.0,65.0,54.0,7.0,13.0,3.0,0.0,0.0,6.0,1.0,0.0,9.0,15.0,16.0,1.0,0.0,0.0,2.0,0.0,0.241,0.338,0.296,0.635
grandya01,Yasmani Grandal#,35.0,PIT,NL,72.0,243.0,215.0,26.0,49.0,10.0,0.0,9.0,27.0,1.0,0.0,24.0,46.0,86.0,7.0,0.0,3.0,1.0,0.0,0.228,0.304,0.4,0.704
graytr01,Tristan Gray*,28.0,2TM,2LG,15.0,31.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.107,0.194,0.143,0.336
greenri03,Riley Greene*,23.0,DET,AL,137.0,584.0,512.0,82.0,134.0,27.0,6.0,24.0,74.0,4.0,2.0,64.0,156.0,245.0,2.0,5.0,0.0,2.0,3.0,0.262,0.348,0.479,0.827
grichra01,Randal Grichuk,32.0,ARI,NL,106.0,279.0,254.0,40.0,74.0,20.0,2.0,12.0,46.0,0.0,0.0,20.0,46.0,134.0,5.0,3.0,0.0,2.0,0.0,0.291,0.348,0.528,0.875
grishtr01,Trent Grisham*,27.0,NYY,AL,76.0,209.0,179.0,21.0,34.0,8.0,0.0,9.0,31.0,1.0,1.0,22.0,57.0,69.0,5.0,4.0,1.0,2.0,1.0,0.19,0.29,0.385,0.675
grissva01,Vaughn Grissom,23.0,BOS,AL,31.0,114.0,105.0,10.0,20.0,3.0,0.0,0.0,6.0,2.0,0.0,7.0,24.0,23.0,3.0,1.0,0.0,1.0,0.0,0.19,0.246,0.219,0.465
grossro01,Robbie Grossman#,34.0,CHW/KCR/TEX,AL,87.0,245.0,208.0,21.0,44.0,8.0,0.0,3.0,16.0,3.0,0.0,34.0,58.0,61.0,8.0,1.0,0.0,2.0,0.0,0.212,0.322,0.293,0.616
guerrvl02,Vladimir Guerrero Jr.,25.0,TOR,AL,159.0,697.0,616.0,98.0,199.0,44.0,1.0,30.0,103.0,2.0,2.0,72.0,96.0,335.0,16.0,5.0,0.0,4.0,12.0,0.323,0.396,0.544,0.94
guilllu01,Luis Guillorme*,29.0,ARI/LAA,2LG,104.0,257.0,218.0,22.0,42.0,13.0,1.0,0.0,17.0,7.0,2.0,35.0,49.0,57.0,10.0,0.0,1.0,3.0,0.0,0.193,0.301,0.261,0.561
gurrilo01,Lourdes Gurriel Jr.,30.0,ARI,NL,133.0,553.0,513.0,72.0,143.0,22.0,2.0,18.0,75.0,7.0,1.0,29.0,101.0,223.0,16.0,6.0,0.0,5.0,1.0,0.279,0.322,0.435,0.757
haaseer01,Eric Haase,31.0,MIL,NL,30.0,69.0,66.0,10.0,18.0,1.0,0.0,5.0,14.0,0.0,0.0,3.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.273,0.304,0.515,0.819
hamilda03,David Hamilton*,26.0,BOS,AL,98.0,317.0,294.0,47.0,73.0,17.0,1.0,8.0,28.0,33.0,4.0,22.0,80.0,116.0,1.0,1.0,0.0,0.0,0.0,0.248,0.303,0.395,0.697
hampsga01,Garrett Hampson,29.0,KCR,AL,113.0,231.0,213.0,16.0,49.0,13.0,1.0,0.0,16.0,7.0,2.0,14.0,59.0,64.0,3.0,0.0,2.0,2.0,0.0,0.23,0.275,0.3,0.576
hanigmi01,Mitch Haniger,33.0,SEA,AL,121.0,423.0,380.0,42.0,79.0,12.0,0.0,12.0,44.0,0.0,0.0,40.0,126.0,127.0,10.0,2.0,0.0,1.0,0.0,0.208,0.286,0.334,0.62
happia01,Ian Happ#,29.0,CHC,NL,153.0,657.0,569.0,89.0,138.0,34.0,2.0,25.0,86.0,13.0,2.0,80.0,168.0,251.0,7.0,6.0,0.0,2.0,1.0,0.243,0.341,0.441,0.782
harpebr03,Bryce Harper*,31.0,PHI,NL,145.0,631.0,550.0,85.0,157.0,42.0,0.0,30.0,87.0,7.0,4.0,76.0,138.0,289.0,18.0,2.0,1.0,2.0,11.0,0.285,0.373,0.525,0.898
harribr02,Brett Harris,26.0,OAK,AL,36.0,123.0,103.0,15.0,15.0,3.0,0.0,3.0,12.0,0.0,3.0,17.0,25.0,27.0,3.0,2.0,0.0,1.0,0.0,0.146,0.276,0.262,0.539
harrimi04,Michael Harris II*,23.0,ATL,NL,110.0,470.0,440.0,58.0,116.0,14.0,3.0,16.0,48.0,10.0,6.0,23.0,94.0,184.0,6.0,4.0,0.0,3.0,1.0,0.264,0.304,0.418,0.722
hayeske01,Ke'Bryan Hayes,27.0,PIT,NL,96.0,396.0,365.0,38.0,85.0,9.0,0.0,4.0,25.0,11.0,2.0,23.0,75.0,106.0,12.0,4.0,0.0,4.0,1.0,0.233,0.283,0.29,0.573
haysau01,Austin Hays,28.0,BAL/PHI,2LG,85.0,255.0,235.0,26.0,60.0,18.0,0.0,5.0,20.0,2.0,2.0,9.0,59.0,93.0,2.0,8.0,1.0,2.0,1.0,0.255,0.303,0.396,0.699
hedgeau01,Austin Hedges,31.0,CLE,AL,66.0,146.0,132.0,12.0,20.0,3.0,0.0,2.0,15.0,2.0,0.0,6.0,50.0,29.0,2.0,3.0,3.0,2.0,0.0,0.152,0.203,0.22,0.422
heimjo01,Jonah Heim#,29.0,TEX,AL,131.0,491.0,459.0,45.0,101.0,12.0,1.0,13.0,59.0,1.0,1.0,26.0,90.0,154.0,13.0,4.0,0.0,2.0,0.0,0.22,0.267,0.336,0.602
hendegu01,Gunnar Henderson*,23.0,BAL,AL,159.0,719.0,630.0,118.0,177.0,31.0,7.0,37.0,92.0,21.0,4.0,78.0,159.0,333.0,2.0,7.0,0.0,4.0,1.0,0.281,0.364,0.529,0.893
henslda01,David Hensley,28.0,MIA,NL,23.0,58.0,52.0,9.0,11.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.212,0.293,0.288,0.582
hernada04,Darell Hernaiz,22.0,OAK,AL,48.0,135.0,120.0,8.0,23.0,3.0,0.0,1.0,12.0,1.0,1.0,11.0,27.0,29.0,4.0,1.0,1.0,2.0,0.0,0.192,0.261,0.242,0.503
hernaen02,Kiké Hernández,32.0,LAD,NL,126.0,393.0,362.0,44.0,83.0,16.0,0.0,12.0,42.0,0.0,0.0,27.0,77.0,135.0,13.0,0.0,1.0,3.0,0.0,0.229,0.281,0.373,0.654
hernate01,Teoscar Hernández,31.0,LAD,NL,154.0,652.0,589.0,84.0,160.0,32.0,2.0,33.0,99.0,12.0,3.0,53.0,188.0,295.0,7.0,8.0,0.0,1.0,3.0,0.272,0.339,0.501,0.84
herreiv01,Iván Herrera,24.0,STL,NL,72.0,259.0,229.0,37.0,69.0,12.0,1.0,5.0,27.0,5.0,0.0,25.0,53.0,98.0,3.0,2.0,0.0,2.0,0.0,0.301,0.372,0.428,0.8
herrejo04,José Herrera#,27.0,ARI,NL,42.0,114.0,97.0,11.0,22.0,4.0,1.0,1.0,13.0,0.0,0.0,9.0,27.0,31.0,1.0,0.0,7.0,1.0,0.0,0.227,0.29,0.32,0.609
heywaja01,Jason Heyward*,34.0,HOU/LAD,2LG,87.0,258.0,228.0,33.0,48.0,12.0,2.0,10.0,37.0,5.0,0.0,22.0,53.0,94.0,3.0,4.0,0.0,3.0,2.0,0.211,0.288,0.412,0.7
hicksaa01,Aaron Hicks#,34.0,LAA,AL,18.0,63.0,57.0,6.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,23.0,11.0,1.0,0.0,0.0,0.0,0.0,0.14,0.222,0.193,0.415
higasky01,Kyle Higashioka,34.0,SDP,NL,84.0,263.0,246.0,29.0,54.0,10.0,1.0,17.0,45.0,2.0,0.0,15.0,74.0,117.0,3.0,0.0,1.0,1.0,0.0,0.22,0.263,0.476,0.739
hillde01,Derek Hill,28.0,MIA/TEX,2LG,90.0,299.0,281.0,33.0,67.0,8.0,4.0,11.0,45.0,10.0,3.0,8.0,98.0,116.0,3.0,4.0,4.0,2.0,0.0,0.238,0.268,0.413,0.68
hillisa01,Sam Hilliard*,30.0,COL,NL,58.0,158.0,138.0,26.0,33.0,5.0,1.0,10.0,27.0,5.0,2.0,14.0,56.0,70.0,3.0,0.0,4.0,2.0,1.0,0.239,0.305,0.507,0.812
hindsre01,Rece Hinds,23.0,CIN,NL,24.0,51.0,46.0,9.0,12.0,4.0,1.0,5.0,11.0,2.0,0.0,4.0,16.0,33.0,0.0,1.0,0.0,0.0,0.0,0.261,0.333,0.717,1.051
hoernni01,Nico Hoerner,27.0,CHC,NL,151.0,641.0,582.0,86.0,159.0,35.0,1.0,7.0,48.0,31.0,6.0,44.0,66.0,217.0,8.0,12.0,0.0,3.0,1.0,0.273,0.335,0.373,0.708
hollija01,Jackson Holliday*,20.0,BAL,AL,60.0,208.0,190.0,28.0,36.0,4.0,2.0,5.0,23.0,4.0,0.0,15.0,69.0,59.0,1.0,2.0,0.0,1.0,0.0,0.189,0.255,0.311,0.565
horwisp01,Spencer Horwitz*,26.0,TOR,AL,97.0,381.0,328.0,46.0,87.0,19.0,0.0,12.0,40.0,0.0,0.0,42.0,70.0,142.0,8.0,7.0,0.0,4.0,2.0,0.265,0.357,0.433,0.79
hoskirh01,Rhys Hoskins,31.0,MIL,NL,131.0,517.0,449.0,59.0,96.0,14.0,0.0,26.0,82.0,3.0,0.0,53.0,149.0,188.0,11.0,7.0,0.0,6.0,1.0,0.214,0.303,0.419,0.722
hurtuja01,Jacob Hurtubise*,26.0,CIN,NL,29.0,68.0,54.0,7.0,10.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,18.0,13.0,0.0,3.0,4.0,1.0,0.0,0.185,0.297,0.241,0.538
ibanean01,Andy Ibáñez,31.0,DET,AL,99.0,244.0,224.0,30.0,54.0,9.0,1.0,5.0,32.0,2.0,3.0,15.0,63.0,80.0,2.0,3.0,0.0,2.0,0.0,0.241,0.295,0.357,0.652
